,Item serial Id,Serial,Cost Center,Cost of sales type,Input date,Price,Recovery,Month,Owner,Dept,S.Dept,S.Unit,Type,Year,jdate,month,year,month year
15799,411154960,EFA0FA72,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010303,8165138,0,140103,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-03-03 00:00:00,3,1401,1401-3
15800,415664810,D7279912,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010328,3685321,0,140103,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-03-28 00:00:00,3,1401,1401-3
15801,418490856,A411DA4E,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010328,660550,0,140103,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-03-28 00:00:00,3,1401,1401-3
15802,154419664,9BDECA0C,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010106,19080600,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-06 00:00:00,1,1401,1401-1
15803,176915794,111C1779,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010219,3016760,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-19 00:00:00,2,1401,1401-2
15804,258903446,85431A09,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010106,5100000,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-06 00:00:00,1,1401,1401-1
15805,274954034,B367CA30,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010204,1834862,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-04 00:00:00,2,1401,1401-2
15806,275032797,D6EC56FA,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010219,1430000,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-19 00:00:00,2,1401,1401-2
15807,282035241,406FA430,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010220,3211009,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-20 00:00:00,2,1401,1401-2
15808,297147957,CD8EABC7,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010305,1850000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-05 00:00:00,3,1401,1401-3
15809,303615416,3B2F52CE,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010131,6981719,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-31 00:00:00,1,1401,1401-1
15810,307781833,1C081A32,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010407,14128500,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-07 00:00:00,4,1401,1401-4
15811,314112821,857F8727,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010310,2403850,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-10 00:00:00,3,1401,1401-3
15812,320815678,B367A375,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010228,1616500,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-28 00:00:00,2,1401,1401-2
15813,329585548,E70831AB,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010228,521500,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-28 00:00:00,2,1401,1401-2
15814,333366441,B2514B2E,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010302,214679,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-02 00:00:00,3,1401,1401-3
15815,336403751,7A94159E,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010210,565000,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-10 00:00:00,2,1401,1401-2
15816,342470326,F0705C84,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010115,1050000,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-15 00:00:00,1,1401,1401-1
15817,343830304,2000117708361,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010414,13504587,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-14 00:00:00,4,1401,1401-4
15818,344724778,9883402F,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010217,14678899,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-17 00:00:00,2,1401,1401-2
15819,344730351,8AEECFD1,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010328,3795000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-28 00:00:00,3,1401,1401-3
15820,346747424,2000119825003,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010411,12154128,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-11 00:00:00,4,1401,1401-4
15821,349931426,DBDC76B5,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010222,10339449,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-22 00:00:00,2,1401,1401-2
15822,354940352,BD24AC01,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010405,10000000,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-05 00:00:00,4,1401,1401-4
15823,361042588,13372266,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010106,339083,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-06 00:00:00,1,1401,1401-1
15824,369119962,77669FD8,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010305,2379358,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-05 00:00:00,3,1401,1401-3
15825,369973026,69A08DB6,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010204,524771,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-04 00:00:00,2,1401,1401-2
15826,370841128,5793DC02,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010228,2840000,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-28 00:00:00,2,1401,1401-2
15827,371328581,5DDE8185,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010106,5285000,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-06 00:00:00,1,1401,1401-1
15828,372010185,B40FB193,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010115,1850000,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-15 00:00:00,1,1401,1401-1
15829,372012473,75C59371,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010115,1850000,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-15 00:00:00,1,1401,1401-1
15830,372617523,BEFD01E8,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010129,717000,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-29 00:00:00,1,1401,1401-1
15831,372678587,A3517AD0,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010405,870000,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-05 00:00:00,4,1401,1401-4
15832,376863066,FD779D08,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010329,4695570,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-29 00:00:00,3,1401,1401-3
15833,377734202,0C04622C,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010310,11850000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-10 00:00:00,3,1401,1401-3
15834,378362538,DA270BC4,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010310,23615439,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-10 00:00:00,3,1401,1401-3
15835,381620146,282F7FAA,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010303,3290000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-03 00:00:00,3,1401,1401-3
15836,381745612,BEF2586E,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010226,870000,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-26 00:00:00,2,1401,1401-2
15837,381906138,47D62B4A,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010115,2555045,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-15 00:00:00,1,1401,1401-1
15838,382374711,50A26AF6,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010210,9545000,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-10 00:00:00,2,1401,1401-2
15839,383175548,72F9B1A2,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010217,2900000,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-17 00:00:00,2,1401,1401-2
15840,383860515,972EABB2,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010224,3582000,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-24 00:00:00,2,1401,1401-2
15841,384412133,AA37B30E,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010120,12750000,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-20 00:00:00,1,1401,1401-1
15842,385966336,757AB034,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010220,8400000,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-20 00:00:00,2,1401,1401-2
15843,385983889,893D24CF,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010310,8400000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-10 00:00:00,3,1401,1401-3
15844,388356375,B89C67AA,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010405,339082,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-05 00:00:00,4,1401,1401-4
15845,391672341,4AFE8C99,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010324,15412844,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-24 00:00:00,3,1401,1401-3
15846,393374851,0C73484A,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010310,686239,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-10 00:00:00,3,1401,1401-3
15847,394583982,11AA8066,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010219,380000,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-19 00:00:00,2,1401,1401-2
15848,395255688,BBA4E0B6,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010129,3394495,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-29 00:00:00,1,1401,1401-1
15849,395744632,03B243EE,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010311,6300000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-11 00:00:00,3,1401,1401-3
15850,398506346,EF49E802,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010302,520000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-02 00:00:00,3,1401,1401-3
15851,400480357,95826799,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010316,4535780,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-16 00:00:00,3,1401,1401-3
15852,403376862,8BBA7ACA,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010229,6880733,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-29 00:00:00,2,1401,1401-2
15853,405152364,F9E05EA2,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010325,3853212,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-25 00:00:00,3,1401,1401-3
15854,405465074,866622054456789,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010310,44954128,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-10 00:00:00,3,1401,1401-3
15855,407327305,A2D49761,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010325,3853212,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-25 00:00:00,3,1401,1401-3
15856,409501397,352321540822909,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010411,44019240,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-11 00:00:00,4,1401,1401-4
15857,409625413,727DB677,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010331,29357799,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-31 00:00:00,3,1401,1401-3
15858,364288027,364288027,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010112,22018349,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-12 00:00:00,1,1401,1401-1
15859,394582546,394582546,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010122,10231082,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-22 00:00:00,1,1401,1401-1
15860,400714870,400714870,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010131,1182000,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-31 00:00:00,1,1401,1401-1
15861,176916000,B224EDB2,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010304,3016760,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-04 00:00:00,3,1401,1401-3
15862,274953993,6886FC9A,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010220,1834862,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-20 00:00:00,2,1401,1401-2
15863,276613225,E998D6CB,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010131,1494000,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-31 00:00:00,1,1401,1401-1
15864,277446699,FE6DBAC9,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010328,8715000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-28 00:00:00,3,1401,1401-3
15865,299821490,CF0C9EED,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010405,8899083,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-05 00:00:00,4,1401,1401-4
15866,312678279,61CA6435,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010304,3578050,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-04 00:00:00,3,1401,1401-3
15867,338512057,1326B243,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010331,13944955,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-31 00:00:00,3,1401,1401-3
15868,346401693,97399013,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010302,596330,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-02 00:00:00,3,1401,1401-3
15869,349512119,B487606D,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010116,3621690,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-16 00:00:00,1,1401,1401-1
15870,351860900,0F668640,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010217,3568807,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-17 00:00:00,2,1401,1401-2
15871,356511124,A1A1E927,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010331,53669725,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-31 00:00:00,3,1401,1401-3
15872,357452485,B9EBED7B,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010311,1472310,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-11 00:00:00,3,1401,1401-3
15873,361046082,6D21EB67,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010112,4000000,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-12 00:00:00,1,1401,1401-1
15874,364829616,9959C3FE,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010116,1775026,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-16 00:00:00,1,1401,1401-1
15875,365427881,235A3F2C,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010207,1728000,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-07 00:00:00,2,1401,1401-2
15876,366467516,526B26F7,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010228,1094500,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-28 00:00:00,2,1401,1401-2
15877,373564818,1E2587A6,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010120,1200000,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-20 00:00:00,1,1401,1401-1
15878,377076317,3AA64883,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010106,744000,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-06 00:00:00,1,1401,1401-1
15879,379584296,83F62460,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010226,354495,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-26 00:00:00,2,1401,1401-2
15880,379667914,1757F59F,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010130,3743119,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-30 00:00:00,1,1401,1401-1
15881,380184681,3909C915,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010122,1017369,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-22 00:00:00,1,1401,1401-1
15882,380228709,82EB6076,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010116,1017369,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-16 00:00:00,1,1401,1401-1
15883,380682541,8B9D0476,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010229,372500,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-29 00:00:00,2,1401,1401-2
15884,380726355,145B4ED5,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010122,372500,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-22 00:00:00,1,1401,1401-1
15885,381303363,6A08815C,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010304,750000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-04 00:00:00,3,1401,1401-3
15886,382146522,0988E632,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010329,1017369,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-29 00:00:00,3,1401,1401-3
15887,382160272,382160272,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010228,624859,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-28 00:00:00,2,1401,1401-2
15888,382254266,SH6TGKNRY1059,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010207,46605505,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-07 00:00:00,2,1401,1401-2
15889,384386652,DC21E52D,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010130,3743119,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-30 00:00:00,1,1401,1401-1
15890,385180691,32435BEE,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010120,6237000,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-20 00:00:00,1,1401,1401-1
15891,385496368,F0D52237,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010106,1363910,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-06 00:00:00,1,1401,1401-1
15892,387012345,EAA8C22B,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010328,2750000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-28 00:00:00,3,1401,1401-3
15893,388346175,FCE207E4,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010120,2390000,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-20 00:00:00,1,1401,1401-1
15894,388443520,6ED5A78D,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010226,339082,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-26 00:00:00,2,1401,1401-2
15895,389608315,2EB46CF5,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010131,520000,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-31 00:00:00,1,1401,1401-1
15896,389899622,2000185758519,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010209,39155963,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-09 00:00:00,2,1401,1401-2
15897,391145131,C47F1429,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010122,3761467,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-22 00:00:00,1,1401,1401-1
15898,393057643,3E676BFA,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010319,2760000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-19 00:00:00,3,1401,1401-3
15899,394253443,D407793B,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010228,1820000,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-28 00:00:00,2,1401,1401-2
15900,394329468,D8B1678E,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010217,2055045,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-17 00:00:00,2,1401,1401-2
15901,394578264,2DA80C24,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010208,7889908,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-08 00:00:00,2,1401,1401-2
15902,394601342,855A6100,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010328,135000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-28 00:00:00,3,1401,1401-3
15903,394864575,589F4AA4,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010228,3761468,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-28 00:00:00,2,1401,1401-2
15904,395451098,87DF8BF5,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010131,10183486,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-31 00:00:00,1,1401,1401-1
15905,405473157,2000262709558,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010306,163302752,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-06 00:00:00,3,1401,1401-3
15906,407434403,D8F2F571,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010311,16605505,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-11 00:00:00,3,1401,1401-3
15907,407652085,CD5E84DF,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010310,2147000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-10 00:00:00,3,1401,1401-3
15908,407763336,B92EDFFB,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010303,8211009,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-03 00:00:00,3,1401,1401-3
15909,408740162,4BA2E078,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010316,2415000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-16 00:00:00,3,1401,1401-3
15910,409201841,7224479C,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010303,1100000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-03 00:00:00,3,1401,1401-3
15911,409205749,9A0977A3,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010303,1450000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-03 00:00:00,3,1401,1401-3
15912,411239210,FB317569,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010328,2798165,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-28 00:00:00,3,1401,1401-3
15913,417125257,30A57831,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010401,1692000,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-01 00:00:00,4,1401,1401-4
15914,417924468,628116EF,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010328,6330276,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-28 00:00:00,3,1401,1401-3
15915,418453360,5FD43AAD,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010405,3577981,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-05 00:00:00,4,1401,1401-4
15916,418598897,6681B90B,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010328,7339499,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-28 00:00:00,3,1401,1401-3
15917,420805428,E5A0865A,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010401,1342018,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-01 00:00:00,4,1401,1401-4
15918,108082386,34D8F916,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010413,2450000,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-13 00:00:00,4,1401,1401-4
15919,110356946,7BD84884,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010227,750000,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-27 00:00:00,2,1401,1401-2
15920,149008101,0D400FE4,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010211,750000,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-11 00:00:00,2,1401,1401-2
15921,149008114,F58D0EDF,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010318,750000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-18 00:00:00,3,1401,1401-3
15922,195591006,BCA68B48,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010106,1897500,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-06 00:00:00,1,1401,1401-1
15923,229482692,737830F8,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010415,996000,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-15 00:00:00,4,1401,1401-4
